route_id,trip_id,trip_headsign,service_id
3000000,3000074,City,monfri
3000000,3000075,City,monfri
3000000,3000076,City,monfri
3000000,3000077,City,monfri
3000000,3000078,City,monfri
3000000,3000079,City,monfri
3000000,3000080,City,monfri
3000000,3000081,City,monfri
3000000,3000082,City,monfri
3000000,3000083,City,monfri
3000000,3000084,City,monfri
3000000,3000085,City,monfri
3000000,3000086,City,monfri
3000000,3000087,City,monfri
3000000,3000088,City,monfri
3000000,3000089,City,monfri
3000000,3000090,City,monfri
3000000,3000091,City,monfri
3000000,3000092,City,monfri
3000000,3000093,City,monfri
3000000,3000094,City,monfri
3000000,3000095,City,monfri
3000000,3000096,City,monfri
3000000,3000097,City,monfri
3000000,3000098,City,monfri
3000000,3000099,City,monfri
3000000,3000100,City,monfri
3000000,3000101,City,monfri
3000000,3000102,City,monfri
3000000,3000103,City,monfri
3000000,3000104,City,monfri
3000000,3000105,City,monfri
3000000,3000106,City,monfri
3000000,3000107,City,monfri
3000000,3000108,City,monfri
3000000,3000109,City,monfri
3000000,3000110,City,monfri
3000000,3000111,City,monfri
3000000,3000112,City,monfri
3000000,3000113,City,monfri
3000000,3000114,City,monfri
3000000,3000115,City,monfri
3000000,3000116,City,monfri
3000000,3000117,City,monfri
3000000,3000118,City,monfri
3000000,3000119,City,monfri
3000000,3000120,City,monfri
3000000,3000121,City,monfri
3000000,3000122,City,monfri
3000000,3000123,City,monfri
3000000,3000124,City,monfri
3000000,3000125,City,monfri
3000000,3000126,City,monfri
3000000,3000127,City,monfri
3000000,3000128,City,monfri
3000000,3000129,City,monfri
3000000,3000130,City,monfri
3000000,3000131,City,monfri
3000000,3000132,City,monfri
3000000,3000133,City,monfri
3000000,3000134,City,monfri
3000000,3000135,City,monfri
3000000,3000136,City,monfri
3000000,3000137,City,monfri
3000000,3000138,City,monfri
3000000,3000139,City,monfri
3000000,3000140,City,sat
3000000,3000141,City,sat
3000000,3000142,City,sat
3000000,3000143,City,sat
3000000,3000144,City,sat
3000000,3000145,City,sat
3000000,3000146,City,sat
3000000,3000147,City,sat
3000000,3000148,City,sat
3000000,3000149,City,sat
3000000,3000150,City,sat
3000000,3000151,City,sat
3000000,3000152,City,sat
3000000,3000153,City,sat
3000000,3000154,City,sat
3000000,3000155,City,sat
3000000,3000156,City,sat
3000000,3000157,City,sat
3000000,3000158,City,sat
3000000,3000159,City,sat
3000000,3000160,City,sat
3000000,3000161,City,sat
3000000,3000162,City,sat
3000000,3000163,City,sat
3000000,3000164,City,sat
3000000,3000165,City,sat
3000000,3000166,City,sat
3000000,3000167,City,sat
3000000,3000168,City,sat
3000000,3000169,City,sat
3000000,3000170,City,sat
3000000,3000171,City,sat
3000000,3000172,City,sat
3000000,3000173,City,sat
3000000,3000174,City,sat
